"Inst
 Code",Institute Name,Place,"Dist 
Code",Co Education,College Type,Year of Estab,Branch Code,Branch Name,"OC 
BOYS","OC 
GIRLS","BC_A 
BOYS","BC_A 
GIRLS","BC_B 
BOYS","BC_B 
GIRLS","BC_C 
BOYS","BC_C 
GIRLS","BC_D 
BOYS","BC_D 
GIRLS","BC_E 
BOYS","BC_E 
GIRLS","SC 
BOYS","SC 
GIRLS","ST 
BOYS","ST 
GIRLS","EWS 
GEN OU","EWS 
GIRLS OU",Tuition Fee,Affiliated To
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),43200,54139,80727,80727,62781,83766,43200,54139,54730,81142,84649,84649,128155,140615,94293,150477,43200,54139,115000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),38801,53856,119572,119572,69467,76318,70559,70559,67018,68166,95597,140095,156525,156525,153084,156114,47301,53856,115000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,30895,30895,72279,72842,50359,54282,44146,44146,49512,54851,54029,104989,102222,102222,80767,123498,36823,36823,115000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY ,35183,58900,91256,146320,75151,84268,35183,58900,69752,80026,92190,92920,154315,154315,153321,153321,50382,64958,115000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),38854,38854,104844,119962,66679,68703,61079,61079,61973,73647,99425,144115,151291,153072,156722,156722,45843,49507,115000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),73618,73618,92525,94168,92999,108956,73618,73618,85900,94836,125108,127641,154951,154951,81417,81417,73618,77760,115000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,49536,60898,134590,134590,90793,92407,76610,76610,76364,94031,119371,119371,156775,156775,150391,156452,67694,67694,115000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,43778,43778,140560,140560,143300,143300,43778,43778,111269,121655,139775,139775,148625,148625,135907,153447,43778,135976,115000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,INF,INFORMATION TECHNOLOGY,40933,51149,107039,107039,75109,75109,67949,67949,67484,77761,81489,143632,147437,153397,126291,151122,50500,51149,115000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,115000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001,CIV,CIVIL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,60000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,60000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,82303,82303,144912,146296,145001,145001,82303,82303,138216,145825,133135,142976,155944,155944,153729,153729,133225,144453,60000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY ,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,60000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,60000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,73856,73856,73856,114703,118937,118937,73856,73856,146485,146485,145846,145846,134640,134640,144006,144006,125213,125213,60000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,78932,78932,78932,78932,78932,78932,78932,78932,78932,78932,78932,78932,78932,78932,78932,111989,78932,78932,60000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,33015,46445,70558,145975,62572,87447,33015,46445,61559,74490,50519,68937,81064,153107,131832,144925,40622,46445,110000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,41436,41436,117703,143521,66844,91977,112695,112695,64094,78067,106197,106197,140631,140631,152770,152770,45886,48589,110000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,CIV,CIVIL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,110000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),27458,27458,78353,79795,48486,48486,27458,27458,51121,60067,68607,68607,78288,78288,72023,72023,27458,40446,110000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,CSE,COMPUTER SCIENCE AND ENGINEERING,23117,23117,51161,66766,40682,41721,23117,23117,43108,43108,62543,62543,77561,93401,84964,84964,28351,28351,110000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),28624,32640,75886,95002,46037,53428,53861,53861,53417,56431,28624,90657,122158,126095,147683,147683,34199,34199,110000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,28321,28321,97647,131921,88366,101367,28321,88700,84990,103780,144483,144483,153261,153261,155234,155234,53057,59131,110000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,ECM,ELECTRONICS AND COMPUTER ENGINEERING,57526,89521,142398,143327,146440,146440,121743,121743,129164,143770,57526,89521,144961,144961,135050,135050,72721,92081,110000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,110000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,INF,INFORMATION TECHNOLOGY,40728,43299,130287,145407,76725,86031,60689,63735,66906,78076,111451,111451,151343,154067,153914,156211,42823,44060,110000,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KRM,COED,PVT,1997,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,93302,93302,93302,93302,145095,145095,93302,93302,130368,130368,93302,93302,93302,93302,93302,93302,127846,127846,70000,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KRM,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,57371,58415,146512,146512,86986,89514,87262,87262,94531,94531,125846,142750,154180,155442,151961,156774,105299,105299,70000,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KRM,COED,PVT,1997,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,70000,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KRM,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,70000,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KRM,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,75405,75405,75405,75405,75405,75405,75405,75405,75405,75405,75405,75405,110610,110610,75405,75405,75405,75405,70000,JNTUH
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL (AUTONOMOUS),JAGITIAL,JTL,COED,UNIV,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,11878,11878,22198,25711,18116,18116,57215,57215,18528,18821,25236,25259,28949,28949,50409,50409,12872,15143,50000,JNTUH
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL (AUTONOMOUS),JAGITIAL,JTL,COED,UNIV,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,23386,32027,32113,37077,33067,33067,23386,142863,36866,36866,56664,56664,63016,82193,57151,57151,33436,33624,50000,JNTUH
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL (AUTONOMOUS),JAGITIAL,JTL,COED,UNIV,2007,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,33753,51169,50416,51169,67564,79394,33753,51169,45621,51169,96210,109910,92510,102586,103729,103729,83291,120449,50000,JNTUH
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL (AUTONOMOUS),JAGITIAL,JTL,COED,UNIV,2007,INF,INFORMATION TECHNOLOGY,16157,18607,27011,27011,27774,27774,16157,18607,28063,28063,49198,49198,66027,66027,62316,62316,27877,27877,50000,JNTUH
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL (AUTONOMOUS),JAGITIAL,JTL,COED,UNIV,2007,MEC,MECHANICAL ENGINEERING,52425,58918,128664,137229,143076,143076,96488,96488,107715,107715,113091,113091,147643,155733,150520,150596,112509,112509,50000,JNTUH
JNPASF,JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,MASABTANK,HYD,COED,SF,2008,BSE,BUILDING SERVICES ENGG,76934,76934,76934,76934,76934,76934,76934,76934,76934,76934,76934,76934,76934,76934,76934,76934,76934,76934,65000,CONSTITUENT COLLEGE
JNPASF,JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,MASABTANK,HYD,COED,SF,2008,DTD,DIGITAL TECHNIQUES FOR DESIGN AND PLANNING,68396,68396,141003,144181,101341,122239,68396,68396,85464,98083,119220,119220,151900,151900,156769,156769,121901,121901,65000,CONSTITUENT COLLEGE
JNPASF,JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,MASABTANK,HYD,COED,SF,2008,PLG,PLANNING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,65000,CONSTITUENT COLLEGE
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,BIO,BIO-TECHNOLOGY,44808,44808,129910,129910,73903,98525,44808,44808,68311,68311,85567,85567,122852,122852,104078,152859,98679,126244,100000,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,CHE,CHEMICAL ENGINEERING,30048,30048,45240,48804,35904,46825,43958,43958,59213,59213,101570,101570,75698,92037,96552,105057,50319,50319,50000,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,CIV,CIVIL ENGINEERING,16772,16772,34818,34818,25727,25727,37136,42340,32304,32304,44355,66175,40596,40596,36810,52837,21589,38023,50000,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),3189,3273,6366,8396,4884,4884,3189,10576,4842,6337,6575,9033,12136,12350,12801,12801,4191,4191,100000,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,CSE,COMPUTER SCIENCE AND ENGINEERING,1406,1462,3501,3978,1737,1737,1406,1462,2506,2506,2365,2365,8611,8611,7479,7479,1554,1554,50000,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2131,2370,5524,5524,2440,3080,2131,2370,2510,2885,6244,6244,10780,10780,9217,10293,2846,2846,100000,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,3651,4556,9240,9240,6334,6334,5143,5143,5937,5937,4791,4791,16807,16807,11250,16057,5839,5839,50000,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,7065,11848,17185,17185,12133,12133,21711,21711,12373,12373,31203,31203,23099,25098,22735,22735,12328,14493,50000,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,GEO,GEO INFORMATICS,52369,52369,134289,136776,126949,126949,52369,133371,113293,113293,119110,124101,147966,154070,147048,151509,101785,101785,100000,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,MEC,MECHANICAL ENGINEERING,12617,16502,18512,66180,17092,27648,12617,16502,27350,29927,54645,54914,47261,48243,37258,37258,17297,40056,50000,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,MET,METALLURGICAL ENGINEERING,28904,42172,86167,95961,65031,71686,28904,42172,67753,67753,28904,141457,94524,141068,88464,111779,69407,86614,50000,JNTUH
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,CIV,CIVIL ENGINEERING,48502,48502,65014,92988,63374,75787,116061,116061,71936,93711,82989,133279,79635,115875,113888,121096,88009,103720,100000,JNTUH
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,CSE,COMPUTER SCIENCE AND ENGINEERING,6190,6190,14138,14138,9723,11074,6190,6190,6394,10385,11524,26133,20957,20957,23187,23419,6749,6749,100000,JNTUH
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,12032,12119,35361,46017,15335,18002,12032,21927,15654,15654,16105,37850,30567,30567,35334,35334,13893,15255,100000,JNTUH
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,17849,22002,77937,83835,44782,44782,38346,39912,38208,38208,90486,138667,53966,56812,74303,74303,25814,31118,100000,JNTUH
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,MMS,BTECH MECHANICAL WITH MTECH MANUFACTURING  SYSTEMS,50726,50726,63148,116872,80891,80891,50726,50726,97447,111692,50726,50726,141776,155402,109354,151478,54059,120113,100000,JNTUH
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,MTE,BTECH MECHANICAL WITH MTECH THERMAL ENGG,34035,112595,117076,117076,124414,129400,34035,112595,102903,117829,139159,139159,115779,115779,150984,150984,86439,112595,100000,JNTUH
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,UNIV,2010,CIV,CIVIL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,50000,JNTUH
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,UNIV,2010,CSE,COMPUTER SCIENCE AND ENGINEERING,19482,25703,39251,57116,28169,28169,19482,25703,24854,32666,56471,115645,57504,57504,59204,59204,37597,37801,50000,JNTUH
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,UNIV,2010,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,100000,JNTUH
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,UNIV,2010,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,65975,65975,91809,91809,103668,103668,65975,65975,85121,85121,65975,93317,150936,152119,115157,149856,138339,138339,50000,JNTUH
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,UNIV,2010,MEC,MECHANICAL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,50000,JNTUH
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,UNIV,2010,MIN,MINING ENGINEERING,43456,43456,91599,97874,88828,88828,43456,43456,139003,145836,114941,114941,156700,156700,151112,151112,43456,68655,50000,JNTUH
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,SRC,COED,UNIV,2021,CIV,CIVIL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,50000,JNTUH
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,SRC,COED,UNIV,2021,CSE,COMPUTER SCIENCE AND ENGINEERING,23366,30272,40033,74437,36839,36839,23366,95057,31614,55510,53866,87657,57367,57367,87039,89787,32869,48582,50000,JNTUH
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,SRC,COED,UNIV,2021,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,32280,33317,70008,95506,59364,63545,32280,33317,71869,71869,92326,93556,102156,110604,105948,127610,80961,106999,50000,JNTUH
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,SRC,COED,UNIV,2021,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,56262,56262,139213,139213,126912,135850,138575,138575,107464,121973,56262,56262,155716,155961,155212,155602,56262,70708,50000,JNTUH
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,SRC,COED,UNIV,2021,MEC,MECHANICAL ENGINEERING,50432,50432,50432,50432,50432,50432,50432,50432,50432,50432,50432,50432,155929,155929,156159,156159,50432,50432,50000,JNTUH
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  SULTANPUR,SULTANPUR,SRD,COED,UNIV,2012,CIV,CIVIL ENGINEERING,40463,45493,144120,144120,96249,122118,115010,115010,86081,111902,130198,130198,144976,149489,99211,152573,139148,139148,50000,JNTUH
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  SULTANPUR,SULTANPUR,SRD,COED,UNIV,2012,CSE,COMPUTER SCIENCE AND ENGINEERING,10943,10943,23950,28880,16701,20920,41739,41739,13550,18557,25270,28870,31415,31415,21244,32032,15450,16764,50000,JNTUH
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  SULTANPUR,SULTANPUR,SRD,COED,UNIV,2012,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),14208,14208,28385,41744,24702,24702,14208,14208,23498,23498,37648,37648,39335,49894,33181,33181,18953,24237,100000,JNTUH
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  SULTANPUR,SULTANPUR,SRD,COED,UNIV,2012,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,19716,21270,36903,58316,35726,35726,19716,21270,33904,33904,43854,110476,59720,75729,47885,47885,22820,30560,50000,JNTUH
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  SULTANPUR,SULTANPUR,SRD,COED,UNIV,2012,MEC,MECHANICAL ENGINEERING,65635,65635,125568,140179,142195,142195,132910,132910,108350,131705,117580,117580,148027,148027,104750,154446,65635,130431,50000,JNTUH
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WNP,COED,UNIV,2022,CIV,CIVIL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,50000,JNTUH
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WNP,COED,UNIV,2022,CSE,COMPUTER SCIENCE AND ENGINEERING,28491,45936,80569,80569,69249,71657,28491,45936,55573,57714,115460,119943,87413,87413,89380,97315,46004,69210,50000,JNTUH
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WNP,COED,UNIV,2022,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),49830,49830,122581,135986,81848,81848,78421,78421,77699,113007,60524,91228,123256,123256,134677,134677,52638,81082,50000,JNTUH
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WNP,COED,UNIV,2022,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,47715,47715,105429,126945,129338,129338,47715,100986,96188,116158,104112,104112,152220,156804,150923,155506,82163,137374,50000,JNTUH
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WNP,COED,UNIV,2022,MEC,MECHANICAL ENGINEERING,107409,107409,107409,107409,107409,107409,107409,107409,107409,107409,107409,107409,107409,107409,154583,154583,107409,107409,50000,JNTUH
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,2002,CSE,COMPUTER SCIENCE AND ENGINEERING,54095,75670,136198,146284,98646,102667,60169,75670,88997,100131,146120,146120,149256,154701,151777,156530,68846,75670,87000,JNTUH
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,2002,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),68544,98585,138944,138944,110612,136605,100582,127160,106810,112336,138989,138989,152620,152620,153486,156055,82400,115513,87000,JNTUH
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,87000,JNTUH
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,2002,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,87000,JNTUH
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,2002,INF,INFORMATION TECHNOLOGY,86896,86896,119125,130049,128087,131148,86896,86896,110315,120125,140749,140749,156373,156373,86896,155187,107056,107056,87000,JNTUH
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,COED,PVT,1997,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,74781,74781,134067,136226,137371,139958,74781,74781,139040,145662,111395,113958,119985,121033,124477,124477,132170,145365,69000,JNTUH
